103876,0,0
103877,1,1
103878,2,3
103885,1,2
103893,3,3
103894,0,0
103905,1,3
103920,1,3
103928,1,2
103932,1,3
103941,2,3
103945,1,3
103946,1,2
103948,2,3
103953,2,3
103956,1,3
103964,1,3
103966,1,3
103969,1,0
103973,1,4
103976,3,3
103978,1,2
103982,3,4
103983,0,1
103988,1,3
103999,1,3
104002,1,3
104015,1,3
104017,1,3
104029,1,3
104042,3,4
104048,2,5
104050,0,0
104056,2,3
104081,1,2
104087,1,2
104095,0,0
104101,3,4
104102,1,3
104103,1,2
104130,1,2
104134,1,3
104144,1,2
104150,1,3
104157,3,4
104161,1,3
104165,1,3
104177,2,0
104182,1,3
104183,1,3
104188,0,1
104200,2,3
104203,1,3
104208,1,3
104214,1,2
104221,1,3
104226,1,0
104237,1,4
104239,0,1
104246,0,1
104254,3,4
104263,1,3
104264,1,1
104267,2,2
104273,1,3
104284,1,3
104294,1,1
104296,1,2
104301,1,3
104305,1,2
104313,1,1
104320,1,3
104326,1,3
104333,2,1
104343,2,2
104345,1,2
104346,3,4
104349,3,3
104351,3,4
104357,1,1
104362,1,4
104372,1,3
104383,3,2
104408,1,3
104415,0,0
104420,1,0
104422,1,4
104433,1,3
104434,1,0
104445,3,3
104447,3,4
104450,1,3
104460,1,3
104461,1,3
104488,1,1
104489,1,3
104491,1,3
104496,2,3
104529,1,2
104530,1,1
104532,1,2
104533,1,2
104549,2,4
104556,1,4
104562,2,5
104563,1,3
104565,1,3
104571,2,3
104573,1,2
104588,1,3
104606,0,0
104607,0,3
104608,1,3
104610,1,1
104611,0,0
104615,3,4
104624,1,3
104625,1,2
104639,1,2
104647,1,2
104650,1,2
104654,1,3
104655,1,3
104660,2,2
104661,1,1
104672,2,5
104683,1,2
104691,2,2
104693,1,2
104696,2,2
104704,1,3
104711,2,1
104722,2,4
104723,0,1
104726,1,0
104732,1,0
104739,3,4
104757,1,3
104758,1,3
104759,0,0
104777,2,2
104782,2,3
104796,2,3
104815,1,4
104820,1,3
104822,1,2
104827,1,0
104840,3,3
104842,1,2
104848,0,0
104852,1,3
104854,2,0
104859,1,3
104861,1,4
104864,1,2
104866,3,4
104873,2,3
104891,1,1
104895,3,4
104902,1,4
104914,0,1
104934,0,0
104945,2,3
104947,2,2
104949,1,2
104956,1,2
104964,1,2
104969,1,3
104973,1,2
104983,1,4
104986,1,2
104994,1,3
105003,1,2
105013,2,5
105017,1,2
105027,1,3
105033,1,0
105037,2,3
105043,1,3
105047,2,3
105062,1,2
105082,1,1
105091,1,3
105092,2,4
105095,3,4
105098,1,3
105099,1,3
105104,0,1
105111,1,3
105112,3,3
105114,1,2
105124,1,1
105128,1,3
105131,2,2
105137,1,3
105167,2,3
105175,3,4
105178,1,3
105180,1,3
105190,1,3
105191,3,4
105193,1,1
105195,0,1
105198,1,1
105210,1,1
105223,1,2
105228,0,2
105229,3,4
105248,1,3
105268,1,1
105272,1,2
105301,1,3
105305,1,2
105310,1,3
105311,1,2
105324,1,3
105331,1,3
105334,0,2
105336,2,2
105340,3,4
105342,3,4
105343,3,3
105347,1,3
105370,1,2
105372,3,4
105374,2,2
105378,1,0
105383,1,3
105392,0,1
105400,1,3
105409,1,3
105417,3,2
105426,1,2
105441,0,1
105442,1,3
105443,3,4
105444,3,2
105447,1,3
105449,1,1
105456,2,3
105464,1,4
105468,1,3
105472,1,1
105477,2,5
105480,1,0
105481,2,4
105486,2,3
105491,1,3
105493,3,4
105499,1,2
105512,1,1
105528,0,1
105530,0,0
105532,2,3
105541,3,4
105551,2,2
105556,0,0
105557,0,2
105563,1,3
105569,0,0
105572,1,2
105578,1,4
105588,1,3
105593,1,2
105599,1,3
105604,1,3
105609,3,3
105617,0,0
105618,1,2
105619,1,2
105625,1,2
105627,3,4
105631,0,0
105635,1,3
105636,1,1
105645,1,4
105646,2,1
105666,1,2
105667,1,1
105683,3,3
105684,1,3
105692,1,1
105703,1,2
105706,1,3
105716,3,4
105718,1,3
105724,1,4
105729,1,2
105730,1,3
105732,3,0
105737,2,3
105738,1,2
105739,1,2
105744,1,1
105745,1,3
105746,1,3
105781,1,1
105792,1,2
105809,3,4
105820,1,3
105828,0,0
105830,1,2
105838,3,3
105857,2,3
105865,1,3
105866,2,2
105874,2,3
105875,1,2
105878,2,3
105890,1,3
105893,1,3
105895,1,2
105900,1,1
105901,2,4
105902,1,4
105907,1,3
105940,1,2
105944,0,0
105949,0,3
105954,1,2
105965,3,4
105966,0,1
105970,1,2
105971,0,1
106025,0,0
106027,0,0
106037,1,3
106038,1,3
106046,1,2
106055,1,1
106062,2,5
106064,1,1
106067,1,3
106070,1,3
106072,3,2
106075,1,4
106086,1,1
106095,2,3
106098,0,0
106117,1,3
106119,1,3
106121,1,2
106129,2,3
106137,1,3
106139,0,0
106146,0,2
106160,0,1
106167,0,0
106170,1,3
106179,3,1
106187,1,3
106195,1,1
106215,1,2
106225,2,1
106232,1,3
106233,1,3
106247,1,2
106251,1,2
106255,2,2
106258,2,3
106293,1,2
106312,1,1
106323,1,0
106327,1,3
106334,0,0
106347,3,2
106359,2,3
106361,1,1
106370,1,3
106377,3,4
106388,1,3
106390,1,1
106401,1,3
106402,1,3
106414,3,2
106416,1,1
106418,1,2
106419,1,3
106423,1,3
106429,3,3
106445,2,2
106457,1,2
106459,0,0
106463,1,3
106468,1,0
106475,2,3
106481,1,3
106486,1,2
106489,1,2
106493,0,0
106507,2,3
106511,4,3
106530,1,4
106532,1,3
106538,2,3
106544,1,1
106550,1,3
106575,1,4
106580,3,4
106582,2,2
106587,1,3
106589,1,3
106601,2,4
106609,0,1
106613,2,3
106617,1,3
106627,1,3
106641,2,5
106655,1,3
106657,3,4
106661,1,0
106662,1,1
106674,1,3
106690,1,3
106703,1,1
106710,1,0
106713,1,2
106715,1,3
106718,1,2
106724,3,4
106728,3,3
106733,1,0
106736,1,2
106741,1,2
106751,1,3
106752,2,3
106765,2,1
106766,1,3
106770,1,4
106774,1,3
106782,2,5
106784,0,0
106798,0,1
106800,1,0
106803,0,0
106805,1,2
106809,1,2
106810,1,2
106811,1,2
106816,3,4
106827,0,0
106836,1,0
106838,0,0
106849,1,1
106850,3,4
106867,1,2
106871,1,2
106875,0,1
106877,3,4
106883,0,0
106889,1,2
106894,1,2
106902,2,2
106903,0,0
106904,1,4
106914,1,1
106918,1,3
106923,3,4
106926,1,3
106932,1,3
106945,2,3
106955,3,4
106960,1,3
106964,1,3
106993,1,2
106994,0,0
107005,1,2
107017,2,5
107025,2,1
107028,1,3
107037,1,2
107041,1,3
107043,3,3
107050,1,1
107061,1,1
107063,1,3
107066,1,2
107067,1,3
107069,1,3
107072,2,3
107075,1,2
107095,2,1
107112,1,3
107129,1,4
107146,1,3
107148,1,2
107153,1,2
107156,2,2
107157,1,3
107159,1,2
107160,2,2
107165,2,2
107170,2,2
107173,1,3
107186,1,3
107205,2,3
107208,0,0
107216,1,3
107217,2,2
107228,1,2
107233,1,1
107245,1,3
107258,1,3
107260,1,3
107268,2,3
107276,1,3
107277,1,3
107278,1,2
107281,1,3
107293,1,1
107296,1,3
107309,1,3
107316,1,1
107336,1,2
107341,0,0
107350,0,0
107351,3,4
107356,3,4
107358,1,2
107369,1,3
107374,1,4
107375,1,1
107383,2,2
107386,2,2
107396,1,3
107431,1,2
107432,1,3
107436,1,3
107437,2,3
107446,1,3
107447,3,4
107456,0,1
107458,1,3
107466,1,3
107474,1,3
107483,1,3
107496,1,3
107503,2,3
107515,2,2
107521,1,3
107526,1,2
107534,1,1
107536,2,1
107543,1,3
107550,1,3
107554,1,3
107567,0,0
107575,3,3
107576,1,4
107577,1,3
107581,1,3
107597,1,3
107618,1,2
107619,1,3
107623,1,4
107626,3,3
107628,1,3
107631,1,2
107633,1,2
107642,2,4
107653,1,3
107656,2,5
107657,1,3
107662,0,0
107689,2,5
107704,0,0
107743,1,1
107758,0,1
107776,1,3
107778,2,2
107782,1,0
107783,1,2
107785,3,4
107787,2,5
107789,1,1
107793,2,3
107798,1,2
107800,3,4
107801,1,2
107810,2,3
107818,0,1
107829,0,1
107856,1,2
107862,2,3
107863,1,2
107864,3,4
107865,2,3
107881,1,2
107883,0,2
107887,2,2
107912,2,2
107913,2,4
107920,2,2
107942,0,0
107951,1,3
107956,1,3
107962,1,1
107963,1,2
107966,1,2
107968,2,3
107973,1,3
107986,0,0
107991,2,3
107994,1,3
108007,2,3
108012,2,2
108013,1,4
108014,0,2
108030,1,3
108037,1,2
108043,3,4
108046,1,4
108059,1,2
108061,2,3
108062,1,3
108073,0,1
108080,1,3
108086,1,3
108094,1,3
108102,1,3
108116,1,3
108117,1,3
108120,1,2
108125,1,1
108127,1,2
108130,1,0
108133,3,4
108144,1,3
108145,1,0
108152,1,2
108156,0,1
108167,1,4
108171,1,3
108180,1,1
108186,3,3
108204,1,4
108210,3,4
108217,3,3
108229,1,3
108230,1,2
108235,0,2
108240,0,1
108246,1,3
108249,1,2
108253,1,3
108256,3,2
108257,2,3
108260,3,4
108265,3,4
108278,1,3
108295,3,2
108313,1,2
108315,3,3
108318,3,3
108319,3,4
108339,2,2
108342,1,1
108366,1,3
108369,1,2
108374,1,2
108378,0,0
108385,1,3
108389,1,3
108390,0,0
108393,2,3
108397,1,3
108403,2,3
108423,0,0
108433,2,0
108435,1,3
108437,0,2
108440,1,2
108442,1,2
108449,1,1
108459,0,0
108486,1,3
108499,1,3
108536,1,2
108547,1,1
108556,2,3
108557,1,2
108561,1,1
108573,3,4
108578,1,3
108579,1,1
108592,1,3
108594,1,4
108596,1,2
108606,2,2
108612,1,3
108613,1,2
108617,1,2
108625,1,2
108639,0,1
108644,1,0
108645,1,3
108646,1,2
108648,3,4
108650,1,0
108652,1,2
108656,1,3
108670,1,3
108671,1,3
108674,1,3
108675,1,3
108712,1,2
108719,0,1
108722,1,2
108729,1,2
108735,1,2
108737,1,2
108738,1,1
108740,3,4
108742,1,3
108745,2,1
108749,3,4
108752,1,3
108753,0,1
108773,0,0
108782,1,3
108784,1,4
108785,1,3
108791,1,2
108793,1,3
108795,1,2
108823,2,3
108833,3,4
108849,1,1
108850,0,0
108851,1,1
108853,1,2
108856,1,1
108857,1,3
108876,2,4
108897,1,3
108901,2,2
108908,1,3
108912,2,3
108918,1,3
108925,1,3
108952,1,3
108962,3,3
108966,2,3
108973,1,2
108974,1,2
108975,1,2
108981,0,0
108982,1,4
108984,2,4
108989,1,4
109012,1,1
109030,3,4
109037,1,0
109059,3,4
109073,1,3
109076,2,3
109087,2,1
109088,1,2
109091,0,0
109095,3,4
109100,1,3
109108,0,1
109118,2,5
109131,3,4
109139,0,2
109156,1,3
109166,2,2
109171,1,2
109175,2,3
109179,1,2
109188,1,3
109192,2,3
109197,0,0
109205,1,4
109211,1,1
109219,0,0
109226,2,3
109229,0,0
109244,1,3
109250,0,1
109264,1,2
109268,1,1
109269,2,3
109272,2,3
109277,0,1
109281,2,3
109284,1,2
109287,3,4
109298,3,3
109305,1,1
109306,2,5
109311,1,2
109314,1,3
109330,2,3
109339,2,5
109354,3,4
109359,1,2
109360,2,1
109374,3,4
109377,0,0
109380,1,3
109384,1,2
109390,1,2
109391,3,4
109393,1,3
109399,1,2
109411,3,4
109417,1,0
109421,2,2
109425,1,2
109426,3,4
109434,1,2
109439,1,2
109442,0,0
109451,1,3
109456,1,3
109461,1,3
109464,1,2
109466,2,1
109469,0,0
109470,1,3
109472,1,1
109473,1,2
109479,1,4
109483,1,3
109486,1,3
109489,1,2
109498,2,4
109508,0,2
109514,1,3
109516,1,3
109517,1,2
109524,2,4
109534,1,3
109538,1,3
109553,1,1
109559,1,2
109589,1,3
109593,0,0
109602,1,3
109619,3,4
109620,1,2
109638,3,4
109639,0,0
109642,1,2
109649,1,2
109663,1,2
109674,1,4
109679,1,2
109683,0,0
109690,3,4
109700,3,3
109702,1,1
109704,2,4
109707,1,3
109722,1,3
109738,2,2
109745,1,2
109751,0,0
109756,2,2
109760,1,2
109786,1,0
109791,3,2
109802,1,0
109806,2,5
109811,1,3
109813,3,4
109840,1,2
109842,1,4
109858,1,2
109863,2,4
109864,2,3
109874,2,3
109894,1,3
109896,2,4
109902,2,3
109903,3,2
109924,1,3
109931,0,0
109932,1,1
109933,3,4
109934,1,1
109935,1,0
109937,0,0
109939,1,3
109940,0,2
109941,3,3
109946,3,2
109947,3,3
109949,1,2
109950,2,2
109961,1,2
109971,1,0
109974,2,2
109986,1,2
109988,3,4
109989,3,4
109997,1,1
110011,1,3
110013,2,4
110032,1,3
110038,3,2
110049,1,0
110053,1,1
110060,0,1
110070,1,2
110071,3,3
110074,2,2
110076,1,3
110077,1,3
110079,1,2
110118,1,2
110120,1,3
110130,2,1
110145,0,1
110146,1,1
110149,1,4
110160,1,3
110173,1,1
110178,1,3
110183,0,2
110184,2,3
110190,0,0
110191,1,3
110194,3,3
110205,1,2
110217,1,3
110243,0,2
110245,0,0
110251,1,3
110255,2,5
110257,2,3
110264,1,0
110276,2,5
110277,1,3
110281,1,2
110292,1,1
110295,1,2
110299,1,1
110311,1,3
110316,1,2
110322,1,2
110348,1,3
110361,2,3
110368,1,3
110374,1,2
110377,1,1
110379,0,2
110382,1,1
110404,1,3
110410,2,2
110418,1,3
110421,2,2
110426,0,1
110427,3,2
110435,1,1
110450,1,1
110454,1,3
110469,2,3
110472,1,3
110473,1,3
110489,0,0
110501,1,1
110510,1,3
110513,3,4
110514,1,3
110534,1,3
110535,1,0
110543,3,3
110567,2,2
110583,1,3
110591,1,3
110599,1,3
110603,1,0
110606,0,1
110612,1,4
110613,1,2
110616,1,3
110631,3,4
110642,1,2
110654,1,3
110666,3,4
110674,1,2
110679,2,5
110688,1,2
110691,1,3
110692,2,3
110693,2,2
110699,1,2
110709,1,4
110719,1,0
110724,1,1
110725,0,1
110726,1,3
110736,1,3
110739,2,5
110740,0,0
110753,1,3
110755,1,3
110757,2,5
110759,1,2
110763,1,2
110774,1,4
110777,0,1
110783,1,2
110794,3,3
110797,1,3
110799,1,1
110802,2,0
110802,2,0
110819,2,3
110820,3,4
110826,1,2
110834,1,0
110840,3,2
110843,1,2
110844,1,4
110846,2,2
110866,1,4
110871,1,2
110872,1,0
110873,0,2
110879,3,4
110881,2,3
110882,2,3
110894,1,1
110902,1,3
110903,1,2
110908,1,2
110922,1,3
110923,1,2
110930,1,3
110933,1,2
110934,1,4
110953,2,2
110971,1,2
110985,1,0
110993,2,2
111007,2,3
111011,1,3
111015,1,2
111023,1,4
111032,1,2
111034,2,4
111035,1,0
111036,1,3
111052,1,2
111057,1,3
111067,3,3
111088,2,3
111089,0,2
111103,1,1
111113,1,2
111122,1,3
111124,1,2
111131,1,3
111133,2,1
111137,1,2
111140,1,2
111142,2,3
111147,1,2
111149,1,3
111152,1,3
111156,2,5
111171,1,2
111172,2,3
111174,0,1
111177,1,3
111184,1,2
111187,2,2
111189,3,4
111193,1,1
111206,0,0
111209,1,2
111219,1,2
111237,0,3
111239,2,4
111245,0,0
111257,1,2
111264,3,1
111268,2,4
111273,1,3
111274,2,1
111282,1,1
111315,1,3
111323,1,1
111330,1,3
111332,3,2
111333,1,3
111336,1,3
111340,0,0
111343,2,2
111353,1,4
111358,0,0
111362,1,3
111365,3,3
111369,1,2
111371,2,3
111377,1,2
111382,1,2
111385,1,1
111398,0,1
111399,1,2
111401,1,3
111404,1,3
111406,1,2
111408,1,2
111409,1,3
111411,1,3
111414,2,2
111425,1,0
111431,1,3
111445,3,2
111446,3,2
111457,1,0
111459,2,0
111460,2,3
111466,1,3
111477,1,1
111481,1,4
111486,1,0
111498,1,4
111499,1,0
111503,1,2
111504,1,2
111507,1,2
111512,2,3
111514,0,0
111517,0,0
111518,0,2
111524,2,3
111526,1,3
111530,2,1
111535,3,4
111546,1,3
111547,1,3
111601,1,4
111605,1,3
111615,3,4
111617,1,2
111621,1,0
111622,2,4
111625,1,2
111648,1,3
111651,1,3
111658,1,2
111663,3,4
111668,0,1
111680,1,3
111695,1,3
111712,1,1
111721,1,0
111725,1,1
111731,3,2
111732,1,3
111747,1,3
111757,1,0
111772,3,3
111775,1,3
111780,0,0
111797,1,1
111801,1,3
111805,1,0
111808,2,4
111810,3,2
111814,1,3
111816,0,1
111822,0,2
111828,1,2
111833,1,2
111839,1,2
111845,1,3
111846,1,2
111850,3,4
111860,2,3
111863,1,2
111864,2,1
111867,1,2
111879,1,3
111886,1,0
111889,3,3
111903,3,4
111909,1,0
111912,1,3
111926,1,3
111930,2,4
111934,1,3
111939,2,3
111941,3,4
111956,3,4
111959,1,3
111979,1,3
111982,1,3
111988,1,0
111991,3,4
111998,2,3
112006,2,2
112007,3,2
112010,1,3
112011,1,2
112022,1,2
112028,0,2
112030,1,3
112037,1,1
112059,3,0
112071,1,3
112076,0,0
112092,0,1
112095,1,0
112096,3,3
112098,1,3
112105,1,0
112116,1,3
112121,1,1
112124,1,3
112133,1,0
112150,0,0
112151,1,0
112153,0,0
112163,1,1
112167,3,4
112174,1,1
112179,1,3
112197,1,3
112202,1,1
112203,2,2
112207,2,4
112217,3,4
112219,1,3
112230,2,2
112234,0,0
112237,2,3
112243,3,4
112248,1,1
112253,1,3
112274,1,3
112277,2,3
112281,1,3
112295,1,2
112300,3,3
112315,1,3
112317,0,0
112335,2,3
112339,1,3
112369,1,2
112370,3,3
112384,1,2
112393,2,3
112395,1,1
112418,1,3
112421,1,3
112428,3,4
112432,1,2
112446,1,3
112467,0,0
112475,1,2
112477,1,3
112483,3,2
112485,1,3
112491,2,3
112494,0,0
112495,1,3
112496,2,1
112498,1,3
112500,1,2
112506,0,1
112519,2,2
112521,1,3
112529,0,0
112531,1,2
112537,2,3
112541,1,0
112542,0,0
112548,2,1
112549,0,1
112570,1,2
112579,2,3
112586,1,4
112602,3,2
112621,2,3
112634,0,1
112635,2,4
112639,1,2
112651,2,5
112660,1,2
112662,1,3
112663,1,3
112677,2,0
112696,1,2
112701,1,3
112703,1,2
112707,0,0
112722,1,2
112726,1,2
112732,1,2
112735,0,0
112747,1,3
112753,1,1
112756,4,3
112762,1,3
112765,1,2
112782,1,2
112819,2,3
112820,1,3
112826,0,0
112830,1,2
112833,0,0
112836,3,3
112862,1,3
112864,1,3
112874,1,3
112877,2,2
112889,3,4
112907,1,3
112913,1,0
112914,1,3
112916,2,3
112945,1,3
112946,1,3
112947,1,1
112950,1,3
112954,1,3
112959,1,4
112961,0,0
112963,2,1
112965,0,0
112968,1,2
112969,1,3
112970,1,1
112971,1,2
112972,1,3
112976,1,3
112986,1,3
112988,2,2
112993,1,1
113000,3,3
113006,1,0
113011,1,3
113026,1,4
113030,0,1
113031,1,3
113033,2,2
113041,3,4
113045,1,3
113053,2,2
113059,3,4
113065,1,2
113081,2,3
113092,1,2
113094,1,2
113095,0,0
113097,0,0
113099,1,1
113101,1,3
113106,3,3
113108,0,0
113114,3,2
113118,2,1
113127,1,1
113144,3,2
113148,1,2
113150,2,2
113158,1,2
113170,2,3
113209,1,2
113211,0,0
113215,3,2
113243,0,0
113263,1,3
113265,1,3
113268,1,4
113274,1,2
113285,1,3
113294,2,3
113302,1,2
113309,1,2
113321,2,3
113326,1,1
113328,1,2
113346,2,3
113352,1,2
113355,1,2
113378,3,2
113383,2,3
113386,1,4
113396,1,3
113401,1,3
113408,1,2
113412,1,2
113416,1,3
113421,1,2
113432,1,2
113447,3,4
113455,1,2
113458,2,3
113481,1,1
113483,2,4
113491,1,2
113493,1,2
113503,3,4
113512,1,2
113514,2,2
113516,3,3
113519,1,0
113524,2,3
113527,1,3
113540,1,1
113545,2,2
113547,2,2
113556,1,1
113578,0,0
113591,3,4
113595,1,2
113596,1,1
113598,1,2
113600,1,0
113602,2,1
113603,2,2
113616,1,2
113632,0,0
113650,1,2
113654,1,3
113665,0,1
113670,1,3
113672,1,2
113683,1,2
113689,1,2
113690,1,1
113692,1,3
113709,0,0
113713,0,0
113726,2,4
113738,2,4
113746,1,2
113758,1,3
113759,1,4
113773,1,3
113781,1,2
113784,1,3
113785,2,3
113793,1,3
113814,1,2
113828,2,2
113833,1,4
113842,2,5
113859,1,2
113865,3,4
113871,2,2
113880,1,0
113883,3,3
113886,1,2
113907,1,2
113911,3,4
113915,1,3
113919,1,4
113926,1,3
113928,1,0
113929,1,1
113934,1,3
113940,2,5
113941,1,2
113946,1,3
113970,3,4
113976,3,4
113978,1,2
113981,0,0
113985,1,2
113986,3,2
113990,2,3
113996,2,0
114016,3,3
114018,1,1
114024,0,1
114035,1,3
114050,1,3
114052,1,3
114054,1,3
114056,0,0
114070,3,4
114075,1,1
114091,1,3
114097,1,2
114100,1,1
114113,1,2
114117,1,4
114124,1,3
114126,2,5
114129,3,3
114131,1,2
114139,1,2
114165,0,0
114170,1,2
114176,1,0
114178,1,2
114179,1,2
114183,1,3
114185,2,3
114188,2,5
114197,1,3
114200,0,0
114203,3,4
114208,1,2
114209,2,4
114222,2,4
114231,1,4
114246,0,1
114256,1,3
114258,2,3
114259,1,3
114266,1,1
114273,2,2
114286,2,3
114291,1,2
114292,2,1
114295,1,2
114300,3,3
114323,1,3
114336,2,3
114341,1,2
114342,1,3
114343,1,2
114344,1,2
114347,3,4
114369,1,0
114374,1,0
114395,1,1
114400,1,4
114409,3,4
114412,0,0
114432,3,4
114437,3,4
114439,1,3
114448,2,2
114460,3,4
114468,3,3
114487,3,3
114488,0,0
114514,1,3
114516,2,3
114519,2,3
114532,1,2
114535,1,2
114539,3,4
114549,1,2
114569,0,0
114579,1,1
114593,1,3
114602,1,3
114607,0,0
114610,1,2
114613,2,2
114629,1,1
114631,3,4
114639,1,3
114642,1,3
114654,3,4
114657,1,3
114668,2,2
114689,0,2
114692,2,3
114693,1,2
114713,1,2
114718,1,4
114728,0,2
114741,2,1
114748,1,0
114750,0,0
114761,4,3
114762,1,3
114766,1,3
114787,2,3
114789,4,3
114797,1,1
114807,1,1
114810,0,0
114817,2,3
114827,1,3
114829,0,0
114837,1,3
114850,0,1
114854,1,3
114855,1,3
114860,3,1
114869,2,2
114886,2,2
114896,0,0
114909,2,3
114910,3,3
114917,0,1
114918,1,2
114924,1,3
114945,1,3
114948,1,0
114950,1,3
114954,1,2
114955,0,0
114968,3,4
114971,3,4
114977,1,3
114990,2,3
115015,1,2
115021,3,4
115022,0,0
115024,0,0
115028,1,3
115031,3,4
115032,1,3
115042,3,4
115048,1,3
115049,2,2
115052,1,3
115074,1,2
115077,1,3
115086,1,3
115094,1,3
115101,2,2
115121,3,4
115131,1,1
115135,1,2
115136,0,0
115144,1,2
115153,3,3
115157,1,4
115159,1,3
115179,2,2
115191,1,3
115202,1,3
115208,1,2
115221,3,2
115222,0,1
115223,1,2
115224,0,1
115225,0,0
115233,2,3
115235,1,3
115238,1,2
115244,3,4
115247,2,3
115253,1,3
115261,2,3
115264,1,3
115270,1,2
115276,1,3
115288,1,3
115289,0,0
115307,2,2
115310,1,3
115327,0,2
115330,2,3
115338,1,3
115340,0,0
115350,2,2
115354,1,2
115372,2,3
115378,1,3
115379,0,0
115386,2,3
115389,0,1
115416,1,2
115422,1,3
115435,1,3
115446,2,3
115454,1,3
115464,1,3
115466,0,0
115468,1,1
115471,1,3
115476,0,0
115487,1,3
115494,1,2
115520,1,2
115521,1,3
115524,1,2
115530,1,3
115531,1,3
115546,2,1
115554,3,2
115558,1,3
115563,1,3
115570,3,2
115576,2,3
115582,1,2
115588,1,3
115593,1,2
115594,1,0
115596,1,1
115607,1,2
115617,0,0
115627,0,0
115628,2,3
115637,2,2
115646,1,4
115656,1,1
115658,1,3
115672,2,4
115673,1,2
115678,1,1
115681,3,4
115683,3,3
115685,3,3
115689,2,5
115692,1,3
115698,3,4
115699,1,1
115705,1,2
115708,1,1
115710,1,1
115715,1,1
115726,1,3
115734,1,2
115740,1,2
115742,1,3
115754,1,3
115758,0,2
115760,2,3
115761,1,2
115768,1,3
115777,1,4
115795,2,5
115808,1,3
115810,1,1
115814,1,1
115817,2,2
115822,1,3
115827,1,3
115829,1,2
115830,2,3
115834,2,3
115839,1,3
115841,1,0
115852,2,1
115889,1,3
115899,1,3
115911,1,3
115913,1,2
115942,1,3
115943,1,4
115945,2,1
115946,2,2
115955,2,3
115979,0,0
115982,1,4
116002,0,0
116004,1,2
116005,1,3
116013,3,3
116033,3,4
116041,1,4
116043,2,5
116076,2,2
116091,3,3
116094,1,3
116095,1,3
116097,1,3
116098,3,3
116099,1,2
116100,1,4
116106,1,3
116117,1,3
116124,3,4
116128,1,3
116130,1,2
116131,1,3
116137,2,3
116138,1,3
116144,3,3
116151,0,1
116152,3,3
116153,2,3
116154,1,3
116161,0,1
116177,1,2
116180,2,3
116197,1,3
116205,3,4
116211,3,4
116213,1,2
116222,2,3
116225,1,0
116232,1,2
116235,2,3
116245,1,0
116254,1,3
116256,1,2
116259,0,0
116260,1,3
116262,0,1
116263,1,3
116272,1,3
116284,0,0
116285,1,4
116286,1,4
116288,0,2
116290,1,2
116297,1,3
116298,2,3
116303,1,3
116311,0,1
116312,3,2
116313,1,2
116314,1,1
116325,1,3
116331,1,3
116340,3,4
116342,2,1
116344,2,4
116345,2,2
116358,1,3
116359,1,3
116373,3,3
116374,0,0
116391,2,4
116395,1,2
116409,3,4
116416,1,1
116418,1,3
116448,1,3
116449,2,4
116455,2,0
116460,1,3
116468,2,3
116476,1,2
116489,3,2
116492,1,2
116494,1,4
116521,1,1
116533,1,4
116534,2,1
116538,1,3
116544,2,2
116547,1,3
116549,3,3
116553,1,2
116554,3,4
116560,1,3
116564,0,0
116574,2,3
116575,3,4
116589,1,3
116603,1,3
116609,1,3
116617,2,3
116637,0,1
116640,1,3
116659,1,1
116668,1,1
116669,1,3
116684,0,0
116689,3,4
116694,1,3
116705,1,2
116713,2,2
116727,1,2
116728,2,3
116730,1,0
116742,0,1
116745,1,3
116747,2,0
116767,1,2
116778,1,2
116779,1,3
116781,2,3
116788,3,4
116789,1,4
116794,1,3
116802,2,4
116810,2,1
116817,3,4
116827,0,0
116832,1,2
116835,2,2
116836,1,3
116840,3,4
116841,2,2
116845,1,3
116848,1,0
116855,1,4
116865,2,2
116875,1,3
116877,0,0
116878,3,4
116879,3,2
116904,1,0
116911,3,4
116915,1,3
116930,1,3
116945,1,1
116952,2,3
116955,3,2
116957,2,2
116966,1,3
116972,2,3
116979,1,4
116980,3,4
116987,1,3
116988,1,3
117002,1,3
117007,1,2
117016,3,3
117031,4,3
117041,2,3
117058,1,2
117060,1,2
117063,1,0
117068,2,3
117069,1,2
117081,1,3
117086,2,6
117093,0,1
117096,1,3
117102,1,2
117103,1,1
117112,2,1
117113,1,4
117126,2,1
117136,3,4
117144,2,1
117150,0,0
117157,1,1
117169,1,0
117170,1,1
117174,1,1
117186,2,3
117192,1,3
117202,1,2
117212,4,3
117234,0,0
117236,1,0
117237,2,0
117242,1,3
117243,3,2
117245,1,2
117248,1,1
117261,1,2
117266,0,1
117268,1,0
117273,2,1
117276,2,4
117280,2,2
117285,4,2
117288,2,4
117292,2,2
117296,3,3
117298,1,3
117313,1,5
117317,2,2
117328,3,1
117338,2,3
117339,1,3
117340,1,4
117353,1,3
117354,1,2
117367,0,0
117379,1,4
117388,2,1
117395,2,2
117397,1,2
117399,3,4
117405,1,2
117412,1,3
117435,1,3
117480,1,3
117487,2,1
117490,1,2
117494,2,4
117511,1,2
117517,2,4
117526,3,4
117533,2,1
117539,3,4
117549,1,2
117582,1,3
117583,0,0
117594,1,2
117597,3,4
117604,3,1
117619,1,2
117622,3,1
117626,3,3
117629,1,3
117630,2,3
117632,0,2
117633,2,2
117644,2,2
117651,1,3
117655,3,4
117686,1,2
117697,1,2
117698,1,3
117699,0,0
117700,1,2
117708,1,3
117716,2,2
117718,3,4
117730,2,2
117749,0,0
117758,1,3
117760,1,1
117779,4,1
117787,2,4
