93341,2,2
93342,2,4
93355,0,2
93369,0,3
93384,1,3
93394,1,3
93396,1,3
93408,1,3
93420,1,1
93426,0,2
93443,1,0
93452,2,5
93456,1,0
93468,1,3
93470,1,2
93474,2,5
93476,1,2
93482,3,3
93484,0,2
93485,1,1
93495,1,2
93514,1,3
93531,2,0
93537,2,5
93538,1,2
93556,1,1
93557,1,3
93573,1,3
93579,1,4
93589,2,3
93593,0,2
93596,1,0
93600,0,0
93610,1,4
93616,0,0
93626,1,1
93631,2,5
93633,0,0
93637,1,4
93638,2,5
93641,1,3
93657,0,1
93661,1,1
93662,2,5
93667,0,0
93669,1,2
93671,3,4
93672,1,4
93678,2,5
93679,1,2
93682,2,5
93685,1,2
93686,1,3
93689,2,4
93690,2,3
93693,1,0
93698,2,4
93706,1,0
93707,0,0
93710,2,5
93715,1,3
93721,0,0
93722,0,0
93729,0,0
93739,0,0
93749,2,5
93758,0,3
93761,1,1
93764,1,2
93774,2,5
93784,1,2
93791,1,2
93794,2,5
93795,2,0
93802,1,1
93813,0,3
93817,1,4
93833,1,1
93834,1,1
93840,1,4
93851,1,4
93858,1,2
93868,2,5
93871,2,5
93877,2,5
93886,1,3
93895,2,5
93903,3,4
93908,1,2
93914,1,4
93920,0,0
93925,1,4
93926,0,3
93927,1,4
93942,3,4
93951,0,3
93953,2,5
93955,1,2
93960,2,3
93963,1,4
93968,0,1
93971,2,3
93978,0,0
93980,1,1
93987,0,2
93991,2,5
93999,1,1
94002,2,5
94009,1,3
94012,1,3
94024,1,2
94028,1,4
94042,1,1
94044,3,4
94048,1,4
94053,0,0
94060,2,5
94062,1,0
94088,1,0
94089,2,5
94091,2,5
94095,3,4
94099,1,3
94105,1,3
94118,1,1
94122,1,2
94130,0,3
94140,1,1
94148,0,3
94157,0,0
94158,1,3
94161,2,4
94163,1,1
94186,0,1
94201,1,3
94212,1,3
94218,2,5
94233,3,3
94238,2,5
94239,1,4
94250,1,1
94257,2,3
94261,1,3
94273,0,0
94293,3,4
94301,1,0
94324,2,3
94325,2,5
94332,0,3
94364,1,3
94368,0,0
94381,2,3
94394,1,1
94402,2,5
94413,1,0
94414,1,4
94428,2,4
94452,0,3
94457,0,2
94462,0,0
94464,2,5
94468,1,3
94477,1,3
94486,1,3
94490,2,3
94491,1,3
94498,2,4
94514,1,0
94522,1,2
94526,1,3
94540,2,5
94561,1,1
94585,1,3
94586,2,1
94587,0,3
94588,1,2
94604,2,3
94619,1,3
94622,2,5
94627,1,4
94641,2,0
94646,1,3
94647,1,2
94648,3,4
94652,1,3
94689,0,0
94695,1,0
94699,2,4
94702,1,1
94704,0,1
94708,0,2
94714,0,2
94721,0,0
94725,2,2
94735,1,3
94739,2,5
94741,0,0
94742,3,3
94755,0,3
94756,3,2
94761,1,1
94769,1,4
94770,1,2
94771,2,2
94773,2,4
94782,2,3
94786,1,0
94830,1,2
94831,0,3
94832,0,0
94833,1,2
94834,2,2
94836,1,1
94842,2,5
94843,1,2
94847,3,4
94849,1,2
94864,0,1
94875,2,3
94881,1,3
94883,0,0
94887,2,5
94893,1,4
94903,0,1
94912,2,2
94914,1,0
94936,1,1
94946,3,4
94952,1,2
94957,2,3
94960,2,5
94986,2,4
94988,0,1
94991,1,1
94997,1,4
95001,1,2
95008,1,1
95010,1,0
95011,0,0
95016,1,3
95026,2,4
95041,1,2
95061,2,5
95063,1,1
95080,3,4
95085,0,1
95094,1,6
95099,1,4
95104,1,0
95111,0,1
95112,1,4
95119,0,0
95121,1,0
95137,2,5
95142,1,2
95144,1,2
95161,1,3
95219,3,4
95224,1,3
95227,2,5
95233,0,0
95241,1,3
95244,1,3
95246,1,2
95252,2,5
95269,0,2
95271,0,1
95273,0,1
95277,1,6
95282,1,3
95284,1,0
95286,1,4
95288,0,1
95320,3,4
95335,1,2
95336,1,3
95349,1,4
95356,1,2
95358,2,5
95359,2,3
95389,1,2
95403,0,1
95410,0,2
95413,1,2
95431,0,0
95437,2,3
95443,1,2
95447,0,3
95451,1,2
95470,0,0
95484,2,5
95487,1,2
95504,1,1
95512,1,3
95519,2,5
95529,1,2
95536,1,1
95542,0,0
95552,2,5
95556,1,2
95563,1,1
95567,2,5
95576,0,2
95585,2,5
95611,0,0
95614,1,4
95615,2,5
95616,2,3
95628,2,5
95645,0,1
95648,1,0
95672,1,2
95674,0,2
95678,2,4
95681,2,4
95696,0,0
95697,1,1
95703,0,0
95717,1,1
95718,2,5
95735,1,2
95744,1,4
95756,0,1
95760,2,3
95766,1,3
95769,1,4
95777,1,1
95785,2,2
95793,2,5
95816,1,3
95820,2,4
95827,0,1
95828,1,4
95852,0,3
95859,1,3
95870,1,0
95872,1,3
95889,0,2
95891,0,1
95904,2,5
95918,2,5
95919,0,1
95921,3,4
95922,1,2
95945,2,5
95959,1,1
95963,1,3
95977,1,3
95987,0,0
95994,2,5
96001,1,0
96002,2,2
96006,1,2
96027,1,4
96035,2,3
96047,0,3
96053,2,5
96059,0,0
96062,2,3
96078,3,4
96088,1,3
96109,2,3
96112,1,2
96113,0,1
96120,1,3
96122,0,2
96125,1,4
96128,3,4
96156,0,0
96160,3,4
96167,0,0
96221,1,3
96243,1,1
96260,0,0
96264,1,2
96274,0,0
96275,2,2
96277,2,5
96278,1,1
96283,1,2
96285,2,3
96298,3,2
96304,1,1
96312,0,2
96314,0,0
96317,0,0
96332,1,5
96354,0,0
96367,1,3
96381,1,0
96383,1,2
96393,0,1
96394,1,1
96396,1,2
96400,0,2
96404,1,1
96411,2,5
96413,1,3
96422,2,4
96437,2,3
96438,3,4
96441,1,2
96447,2,5
96451,0,3
96455,0,1
96465,0,0
96467,2,3
96470,2,4
96479,1,2
96489,3,4
96491,0,2
96492,1,3
96493,1,4
96495,1,2
96496,1,4
96507,1,3
96515,1,2
96531,1,0
96553,1,1
96554,1,2
96566,2,2
96573,0,0
96584,1,1
96588,2,4
96596,0,2
96607,1,3
96611,1,1
96616,0,1
96624,1,2
96649,1,4
96651,1,2
96653,2,5
96661,1,2
96662,0,0
96670,0,0
96674,1,3
96675,1,3
96683,3,4
96698,0,1
96701,1,2
96716,2,5
96727,2,3
96735,1,2
96763,0,0
96766,1,2
96779,0,2
96783,1,1
96793,2,4
96794,1,3
96801,1,2
96806,1,2
96809,1,4
96816,0,1
96819,1,4
96821,1,3
96831,1,4
96834,1,4
96844,0,0
96866,1,3
96870,1,4
96877,0,0
96888,1,0
96890,2,5
96892,2,5
96898,3,4
96901,1,2
96904,1,2
96907,1,0
96912,2,5
96915,2,5
96927,1,6
96935,0,0
96939,2,4
96942,1,3
96951,0,3
96963,0,0
96969,1,2
96991,1,3
96997,1,3
97002,1,3
97004,0,3
97005,2,3
97006,1,3
97007,3,4
97022,1,2
97023,0,0
97033,0,1
97074,2,0
97076,2,4
97078,1,2
97082,1,1
97086,1,3
97091,2,4
97096,1,4
97098,1,2
97099,0,1
97102,1,3
97108,1,3
97112,3,4
97128,0,0
97136,3,4
97137,1,2
97141,1,1
97151,0,0
97160,0,3
97162,2,2
97168,1,4
97172,0,0
97176,0,0
97192,0,1
97201,0,0
97216,1,2
97227,0,2
97231,1,4
97234,1,3
97237,2,4
97243,0,0
97248,2,5
97255,0,2
97258,2,4
97260,1,2
97271,0,0
97276,0,1
97316,1,5
97322,1,4
97337,1,6
97343,1,2
97346,1,4
97357,0,1
97368,1,0
97371,1,2
97381,3,4
97394,1,1
97400,1,2
97403,1,4
97416,0,2
97420,2,3
97425,2,5
97427,1,2
97431,1,0
97434,1,2
97449,2,4
97452,1,3
97456,2,5
97470,2,5
97481,0,0
97485,1,2
97488,1,1
97494,1,2
97497,0,3
97499,2,2
97504,1,2
97518,0,2
97569,2,5
97571,0,3
97572,0,3
97583,0,0
97592,1,2
97596,1,2
97626,3,4
97629,1,0
97631,1,0
97645,0,0
97679,1,3
97681,1,3
97683,1,3
97715,1,3
97718,0,0
97719,1,3
97723,3,4
97724,1,1
97741,1,1
97749,1,2
97762,0,2
97764,1,4
97765,1,4
97769,0,0
97792,1,2
97804,1,3
97838,1,3
97858,2,2
97860,1,3
97880,0,0
97886,1,0
97895,1,1
97899,0,0
97917,2,3
97921,1,2
97925,2,4
97926,1,4
97931,1,4
97935,1,1
97938,1,3
97947,1,0
97952,2,5
97984,1,4
97988,0,1
98004,0,0
98021,0,0
98034,2,5
98036,1,2
98055,0,1
98075,2,4
98086,1,3
98087,1,3
98088,1,6
98109,0,3
98110,1,4
98125,1,3
98161,0,0
98166,1,1
98168,0,1
98170,1,0
98202,0,0
98204,0,0
98225,0,1
98235,3,4
98236,1,3
98237,0,3
98239,2,5
98242,1,2
98243,1,2
98257,1,3
98261,1,4
98277,0,1
98286,1,3
98288,1,2
98289,2,4
98303,0,4
98320,0,1
98331,2,5
98336,2,3
98362,2,4
98382,1,5
98386,2,3
98387,1,3
98391,3,4
98396,1,1
98398,2,3
98411,2,2
98416,1,0
98426,2,5
98427,2,5
98428,1,4
98431,1,4
98447,1,1
98449,1,2
98488,1,0
98489,1,1
98499,1,4
98505,0,0
98510,1,1
98514,1,3
98516,2,5
98518,0,2
98520,2,5
98524,1,1
98526,1,3
98527,2,2
98552,1,1
98554,2,3
98558,0,0
98591,2,4
98598,1,1
98600,0,0
98605,0,1
98606,1,4
98609,0,0
98611,0,0
98619,0,0
98623,0,1
98636,0,1
98637,1,3
98648,1,3
98652,0,0
98674,0,2
98694,2,2
98705,2,5
98707,2,5
98711,1,6
98717,0,3
98724,1,1
98725,1,3
98733,0,0
98755,1,4
98768,2,5
98780,1,2
98782,0,1
98785,1,3
98793,1,4
98814,2,2
98819,2,3
98828,2,3
98846,2,4
98854,0,0
98867,0,0
98881,1,3
98896,2,5
98911,0,2
98914,0,0
98932,1,3
98935,0,0
98942,2,3
98944,1,3
98945,1,4
98946,1,4
98947,1,0
98958,0,1
98961,1,3
98969,0,3
98970,0,0
98974,1,3
98987,1,3
98993,0,2
98994,1,3
98998,1,4
99001,1,0
99015,1,0
99030,0,0
99039,0,2
99053,1,3
99062,1,0
99072,2,5
99074,1,3
99083,1,5
99088,2,2
99090,2,4
99100,0,3
99103,1,3
99112,0,2
99117,1,0
99126,2,4
99135,1,3
99137,1,1
99143,2,3
99159,2,1
99169,2,3
99187,1,2
99192,1,2
99195,3,4
99198,1,5
99204,0,1
99205,1,1
99219,1,0
99230,1,3
99237,1,1
99249,1,0
99259,2,2
99265,0,0
99266,2,3
99277,1,2
99278,0,1
99285,2,3
99305,2,5
99307,1,2
99326,2,3
99332,2,2
99335,1,3
99349,1,0
99352,1,2
99354,1,4
99367,1,3
99369,0,0
99382,2,3
99401,1,3
99421,1,2
99422,0,0
99432,0,0
99437,1,2
99438,0,1
99446,0,3
99451,0,1
99459,0,1
99464,2,5
99465,0,1
99467,1,3
99473,1,2
99486,2,3
99501,2,5
99532,1,1
99536,0,0
99538,1,2
99542,1,3
99546,2,4
99549,1,1
99552,2,5
99556,2,2
99560,1,3
99572,1,4
99593,1,4
99594,2,4
99607,1,3
99609,2,4
99615,1,3
99620,0,1
99624,1,2
99633,1,2
99635,1,1
99647,2,2
99649,1,3
99652,2,3
99658,1,3
99663,1,4
99692,0,0
99696,1,3
99706,1,4
99707,1,3
99719,0,3
99723,1,1
99738,2,5
99740,0,2
99750,2,4
99755,2,2
99761,1,2
99764,1,2
99768,1,3
99790,0,0
99795,1,1
99796,1,3
99808,0,0
99815,1,2
99821,2,5
99832,1,3
99845,2,4
99851,1,1
99862,1,2
99865,1,3
99873,0,0
99877,1,3
99879,0,0
99884,2,3
99887,1,6
99891,1,4
99897,2,4
99905,1,1
99911,0,3
99915,2,5
99920,1,3
99923,0,0
99931,0,1
99934,0,0
99941,1,0
99943,2,5
99948,1,0
99950,1,1
99951,2,5
99957,2,5
99958,2,5
99965,2,4
99968,1,2
99980,1,3
99984,1,3
99987,2,3
100026,0,4
100033,0,2
100048,0,0
100052,0,0
100068,1,2
100070,2,2
100087,2,5
100088,2,5
100090,1,3
100094,0,0
100095,1,2
100109,1,1
100116,1,3
100120,2,4
100123,1,3
100137,1,4
100140,1,1
100158,1,1
100161,1,3
100175,2,5
100181,2,5
100182,0,0
100188,1,3
100196,1,1
100212,2,5
100213,0,0
100239,0,0
100257,1,2
100263,1,4
100274,2,5
100278,1,1
100281,1,4
100290,1,4
100295,0,0
100296,2,3
100297,1,3
100303,2,5
100305,0,0
100336,0,1
100342,2,3
100357,1,2
100369,1,2
100372,1,4
100373,2,5
100376,2,5
100384,1,4
100390,0,1
100399,1,4
100401,0,3
100406,1,2
100417,0,1
100423,2,5
100443,2,5
100458,2,3
100462,0,2
100480,3,4
100482,2,3
100484,1,3
100493,1,3
100495,0,1
100504,1,3
100507,0,0
100508,1,4
100519,0,0
100527,1,2
100528,0,1
100533,1,4
100541,1,2
100543,2,4
100545,1,2
100552,0,3
100568,0,0
100587,0,0
100595,1,3
100596,1,3
100599,1,3
100602,1,4
100603,1,3
100609,2,5
100612,1,0
100620,1,3
100624,2,1
100627,3,4
100635,1,3
100639,3,4
100642,2,3
100652,1,1
100655,2,3
100656,1,1
100662,1,2
100664,2,5
100669,1,2
100671,2,5
100672,0,0
100678,2,3
100680,0,0
100688,1,2
100690,0,2
100692,2,4
100701,0,0
100705,1,1
100709,2,5
100714,1,1
100721,1,3
100733,3,4
100738,1,3
100741,1,3
100742,1,4
100747,1,1
100765,0,1
100769,1,2
100772,2,5
100773,1,3
100776,1,6
100779,1,4
100786,0,0
100798,1,3
100803,2,3
100811,1,3
100814,1,4
100815,2,5
100820,0,0
100827,2,5
100829,2,5
100830,2,3
100840,3,4
100848,2,5
100857,1,3
100858,1,3
100867,1,2
100877,1,3
100884,0,1
100888,1,3
100889,0,0
100890,1,2
100891,1,3
100909,1,2
100919,0,0
100922,3,4
100925,2,5
100928,1,3
100934,1,2
100935,0,0
100943,0,0
100959,1,2
100961,2,5
100962,0,0
100966,1,0
100970,3,4
100975,0,2
100978,1,1
100998,1,2
100999,2,5
101002,1,3
101005,0,2
101015,3,4
101023,1,3
101026,1,3
101033,1,0
101034,2,5
101036,0,2
101043,1,1
101050,1,4
101055,0,3
101058,1,2
101077,1,1
101084,1,2
101088,2,3
101090,1,2
101111,0,2
101114,1,4
101120,1,5
101134,2,4
101137,1,4
101142,0,1
101149,1,2
101151,0,0
101156,1,5
101169,0,0
101176,1,2
101177,1,1
101192,2,3
101196,1,3
101209,1,4
101221,0,1
101224,1,2
101229,1,3
101231,1,3
101241,1,2
101250,2,3
101255,3,4
101256,0,0
101259,0,2
101263,2,5
101268,1,3
101269,1,2
101270,3,4
101271,2,4
101272,1,4
101273,1,1
101283,0,0
101287,1,3
101290,1,2
101309,1,6
101316,1,3
101318,2,5
101321,2,5
101323,2,5
101324,1,4
101325,0,1
101327,0,0
101328,2,3
101337,1,1
101351,2,4
101355,0,1
101356,0,1
101359,1,0
101371,0,2
101381,1,2
101382,1,2
101390,2,5
101402,2,3
101423,1,0
101425,2,5
101443,2,5
101447,0,0
101451,1,3
101463,1,4
101465,1,3
101470,0,2
101474,2,4
101477,1,4
101479,2,5
101481,2,3
101490,1,2
101510,2,3
101511,1,3
101513,1,3
101521,0,0
101534,2,3
101540,2,5
101542,0,0
101548,2,2
101549,1,0
101557,0,0
101558,2,4
101568,1,3
101573,2,3
101574,1,3
101585,1,3
101587,0,0
101588,1,2
101593,0,0
101595,2,5
101607,0,1
101618,1,1
101626,0,2
101627,3,4
101630,1,1
101637,1,1
101640,1,2
101649,2,5
101658,0,0
101659,1,1
101660,2,5
101667,1,4
101674,2,4
101675,1,2
101686,0,4
101687,1,0
101743,0,1
101763,2,2
101765,1,3
101766,0,0
101782,1,2
101783,0,2
101784,1,4
101787,1,1
101790,0,0
101792,1,4
101794,2,5
101798,0,1
101807,1,2
101819,2,4
101842,2,5
101846,1,2
101849,2,3
101854,1,3
101857,2,5
101865,1,4
101870,1,2
101874,3,4
101891,1,2
101902,0,1
101905,1,3
101913,0,2
101914,1,1
101919,1,6
101925,1,5
101926,0,0
101933,1,0
101937,1,4
101941,2,3
101957,2,3
101968,1,2
101970,1,2
101971,2,2
101991,1,4
101995,0,2
101997,1,2
101999,2,3
102001,1,2
102004,2,5
102007,1,2
102012,2,5
102013,0,1
102032,1,1
102034,2,2
102041,0,1
102047,1,1
102056,0,1
102058,2,4
102074,1,1
102078,3,4
102086,3,4
102111,1,4
102114,0,0
102117,0,0
102123,1,2
102137,2,0
102140,3,4
102143,1,3
102144,1,3
102145,1,3
102146,2,4
102153,3,2
102156,1,5
102181,0,2
102186,3,4
102192,2,5
102195,1,2
102196,1,2
102202,0,0
102204,1,3
102209,1,3
102214,3,4
102215,3,4
102216,0,2
102219,1,3
102233,1,1
102234,2,3
102249,0,3
102256,0,0
102259,2,3
102260,1,4
102264,1,2
102283,1,2
102285,1,3
102286,1,6
102288,0,0
102294,1,1
102295,2,5
102307,1,2
102321,2,5
102332,1,1
102334,2,3
102337,0,3
102346,1,1
102348,2,4
102369,0,0
102376,0,1
102379,2,5
102381,1,3
102394,1,3
102403,1,0
102409,1,1
102415,1,2
102424,0,1
102425,1,4
102430,2,4
102435,1,1
102436,3,4
102439,0,1
102442,2,5
102457,1,5
102477,1,1
102494,1,4
102495,0,2
102496,1,4
102509,2,3
102520,0,3
102533,1,3
102540,1,4
102545,0,0
102551,0,0
102559,1,3
102563,1,4
102580,1,3
102590,0,1
102601,1,1
102610,1,5
102623,1,3
102634,0,2
102638,1,4
102639,1,3
102641,1,1
102650,3,4
102654,1,3
102679,0,0
102689,1,3
102694,0,0
102696,1,2
102698,0,0
102704,1,3
102705,1,3
102709,1,4
102719,1,1
102722,2,5
102727,2,4
102742,0,1
102745,0,0
102748,2,3
102750,0,3
102753,3,4
102754,0,2
102755,0,3
102759,0,2
102760,0,1
102767,1,2
102771,1,1
102786,1,2
102797,2,5
102806,2,4
102807,2,5
102822,0,0
102826,1,2
102835,0,2
102839,2,5
102843,2,3
102844,1,2
102852,0,0
102853,0,0
102864,2,3
102881,1,2
102882,2,4
102884,1,3
102885,1,3
102895,2,3
102897,0,0
102900,1,1
102905,1,3
102914,0,0
102916,1,3
102930,1,4
102932,1,1
102940,1,3
102948,1,3
102950,1,1
102956,2,5
102974,1,3
102991,1,1
103003,1,6
103012,0,0
103018,1,0
103020,1,2
103021,1,3
103023,2,3
103032,1,5
103036,4,3
103038,3,4
103059,1,3
103069,1,2
103080,2,3
103096,1,3
103101,1,3
103106,1,2
103110,1,3
103111,0,0
103122,1,1
103127,3,4
103128,2,4
103131,1,0
103132,1,2
103133,1,1
103135,0,0
103141,2,3
103142,1,2
103148,2,2
103169,2,5
103173,1,3
103178,1,0
103184,0,0
103197,1,4
103201,1,2
103204,2,5
103207,1,3
103209,1,2
103210,1,2
103212,3,4
103215,1,2
103227,2,5
103231,1,3
103244,1,4
103246,1,2
103250,0,0
103255,0,3
103258,2,5
103261,1,0
103262,1,4
103269,1,0
103287,1,3
103305,0,2
103307,0,2
103319,0,0
103320,2,5
103327,1,2
103333,1,4
103345,2,3
103348,2,3
103349,1,3
103352,0,1
103361,1,3
103368,1,2
103375,1,4
103386,1,2
103392,1,4
103401,1,4
103404,1,3
103406,2,5
103412,1,0
103418,1,3
103421,1,4
103432,1,1
103438,0,0
103440,0,0
103441,0,2
103450,1,5
103461,2,2
103471,2,5
103472,1,3
103474,0,3
103481,1,3
103482,0,1
103495,3,4
103517,1,4
103522,1,3
103526,1,3
103538,1,2
103545,1,2
103546,1,4
103555,1,2
103556,3,4
103562,0,0
103580,1,1
103581,1,0
103588,2,3
103590,1,1
103591,1,2
103602,1,3
103604,0,0
103608,1,0
103620,1,4
103628,1,4
103634,0,0
103636,2,4
103661,0,2
103665,2,3
103669,1,3
103671,2,4
103672,1,2
103675,0,0
103679,2,1
103681,2,5
103683,0,1
103697,2,5
103706,1,1
103718,0,0
103727,0,3
103729,1,3
103733,3,4
103738,2,5
103745,1,2
103752,1,2
103753,2,5
103758,1,4
103761,1,3
103773,0,2
103774,1,2
103775,3,4
103776,0,0
103778,1,0
103780,1,1
103781,1,0
103788,3,3
103789,1,1
103790,2,5
103791,1,1
103792,2,0
103802,0,1
103807,1,3
103811,1,0
103824,1,4
103826,1,1
103834,2,5
103844,3,4
103848,1,3
103860,2,5
103876,1,0
